,SO2,CO,PM10,NO2,O3,PM2.5
2023-02-10 08:00:00,13.24546875,207.2890625,,22.58,9.0821875,
2023-02-10 09:00:00,12.4365079365079,202.29,,22.9495238095238,10.014126984127,
2023-02-10 10:00:00,12.5385507246377,228.437101449276,,23.3252173913044,11.7523188405797,
2023-02-10 11:00:00,12.9883582089552,236.489104477612,,22.9692537313433,11.9276119402985,
2023-02-10 12:00:00,12.344375,227.8446875,,22.4146875,12.53625,
2023-02-10 13:00:00,13.741724137931,235.322413793104,,21.7705172413793,11.7303448275862,
2023-02-10 14:00:00,16.8305660377359,266.634528301887,,20.6922641509434,8.03396226415095,
2023-02-10 15:00:00,17.8656818181818,306.419318181818,,18.8488636363636,6.69386363636364,
2023-02-10 16:00:00,19.8437209302326,357.39023255814,,14.4911627906977,7.31720930232558,
2023-02-10 17:00:00,20.3151020408163,352.67693877551,,16.3595918367347,10.8763265306122,
2023-02-10 18:00:00,17.5654716981132,323.700754716981,,14.5456603773585,13.2439622641509,
2023-02-10 19:00:00,14.895593220339,324.231694915254,,19.8620338983051,14.5227118644068,
2023-02-10 20:00:00,17.6532608695652,311.55847826087,,15.665,11.9021739130435,
2023-02-10 21:00:00,16.595,304.606607142857,,10.2341071428571,15.0530357142857,
2023-02-10 22:00:00,15.6955555555556,331.810925925926,,13.61,18.1894444444444,
2023-02-10 23:00:00,12.9546551724138,335.631379310345,,26.0794827586207,18.4962068965517,
2023-02-11 00:00:00,10.5147169811321,322.305660377359,,31.6588679245283,17.7230188679245,
2023-02-11 01:00:00,10.0488372093023,308.22511627907,,34.9137209302326,16.8462790697674,
2023-02-11 02:00:00,10.8832142857143,287.513928571429,,32.285,14.3032142857143,
